@timestamp,agent.id,agent.name,rule.id,rule.description,rule.level,rule.groups,decoder.name,location,full_log,data.audit.id
"Apr 4, 2026 @ 16:30:43.329",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:30:43.329",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:29:28.326",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:29:28.325",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:29:28.325",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:28:23.322",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:28:23.322",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:28:23.321",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:27:08.317",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:27:08.317",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:27:08.317",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:25:53.313",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:25:53.313",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:25:53.312",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:24:38.309",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:24:38.308",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:24:38.308",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:23:23.304",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:23:23.304",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:23:23.303",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:22:08.300",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:22:08.300",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:22:08.300",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:20:53.296",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:20:53.295",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:20:53.295",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:19:38.291",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:19:38.290",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:19:38.290",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:18:23.286",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:18:22.286",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:18:22.285",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:17:17.282",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:17:17.282",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:17:17.282",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:16:02.278",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:16:02.278",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:16:02.278",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:14:47.274",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:14:47.274",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:14:47.273",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:13:32.269",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:13:32.269",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:13:32.269",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:12:17.267",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:12:17.266",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:12:17.266",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:11:02.263",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:11:02.263",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:11:02.262",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:09:47.259",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:09:47.259",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:09:47.258",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:08:32.255",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:08:32.255",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:08:32.255",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:07:17.251",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:07:17.251",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:07:17.251",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:06:12.247",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:06:12.247",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:06:12.247",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:04:57.244",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:04:57.244",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:04:57.244",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:03:42.240",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:03:42.240",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:03:42.239",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:02:27.236",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:02:27.236",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:02:27.236",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:01:12.233",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 16:01:12.232",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 16:01:12.232",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 15:59:57.229",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 15:59:57.229",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 15:59:57.229",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,File '/etc/passwd' is owned by root and has written permissions to anyone.,-
"Apr 4, 2026 @ 15:58:42.225",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
"Apr 4, 2026 @ 15:58:42.225",2,target-linux,510,Host-based anomaly detection event (rootcheck).,7,"ossec, rootcheck",rootcheck,rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,-
